instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
9194,1/23/2012,1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284,2,35,37
9195,1/24/2012,1,1,1,0,0,2,1,2,0.3,0.2879,1,0.2836,6,19,25
9196,1/24/2012,1,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537,2,7,9
9197,1/24/2012,1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2,6,8
9198,1/24/2012,1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343,0,3,3
9199,1/24/2012,1,1,1,4,0,2,1,2,0.3,0.3182,1,0.0896,0,2,2
9200,1/24/2012,1,1,1,5,0,2,1,2,0.3,0.3182,1,0.0896,0,26,26
9201,1/24/2012,1,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194,1,88,89
9202,1/24/2012,1,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,11,221,232
9203,1/24/2012,1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343,11,479,490
9204,1/24/2012,1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11,244,255
9205,1/24/2012,1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93,116
9206,1/24/2012,1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123,153
9207,1/24/2012,1,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25,150,175
9208,1/24/2012,1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170,203
9209,1/24/2012,1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138,173
9210,1/24/2012,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52,156,208
9211,1/24/2012,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278
9212,1/24/2012,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515
9213,1/24/2012,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423
9214,1/24/2012,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331
9215,1/24/2012,1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0,18,211,229
9216,1/24/2012,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0,18,154,172
9217,1/24/2012,1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0,14,111,125
9218,1/24/2012,1,1,1,23,0,2,1,1,0.32,0.3485,0.76,0,19,80,99
9219,1/25/2012,1,1,1,0,0,3,1,1,0.26,0.303,0.93,0,6,25,31
9220,1/25/2012,1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,4,9,13
9221,1/25/2012,1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194,3,3,6
9222,1/25/2012,1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194,0,1,1
9223,1/25/2012,1,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836,0,4,4
9224,1/25/2012,1,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836,0,33,33
9225,1/25/2012,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239,1,87,88
9226,1/25/2012,1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243,257
9227,1/25/2012,1,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18,495,513
9228,1/25/2012,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236
9229,1/25/2012,1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284,30,111,141
9230,1/25/2012,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52,105,157
9231,1/25/2012,1,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,46,147,193
9232,1/25/2012,1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212
9233,1/25/2012,1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160
9234,1/25/2012,1,1,1,15,0,3,1,1,0.36,0.3788,0.46,0,30,125,155
9235,1/25/2012,1,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29,217,246
9236,1/25/2012,1,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,27,443,470
9237,1/25/2012,1,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24,415,439
9238,1/25/2012,1,1,1,19,0,3,1,2,0.34,0.3636,0.53,0,5,311,316
9239,1/25/2012,1,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,10,225,235
9240,1/25/2012,1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0,19,166,185
9241,1/25/2012,1,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,12,101,113
9242,1/25/2012,1,1,1,23,0,3,1,2,0.28,0.3182,0.65,0,3,63,66
9243,1/26/2012,1,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,3,22,25
9244,1/26/2012,1,1,1,1,0,4,1,2,0.28,0.3182,0.75,0,5,16,21
9245,1/26/2012,1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1,6,7
9246,1/26/2012,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1,5,6
9247,1/26/2012,1,1,1,4,0,4,1,1,0.28,0.3182,0.75,0,0,3,3
9248,1/26/2012,1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,0,28,28
9249,1/26/2012,1,1,1,6,0,4,1,2,0.28,0.3182,0.81,0,0,88,88
9250,1/26/2012,1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11,228,239
9251,1/26/2012,1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530
9252,1/26/2012,1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0,18,256,274
9253,1/26/2012,1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,16,92,108
9254,1/26/2012,1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045,11,100,111
9255,1/26/2012,1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29,136,165
9256,1/26/2012,1,1,1,13,0,4,1,2,0.38,0.3939,0.71,0,17,156,173
9257,1/26/2012,1,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045,16,112,128
9258,1/26/2012,1,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045,22,142,164
9259,1/26/2012,1,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,15,209,224
9260,1/26/2012,1,1,1,17,0,4,1,2,0.42,0.4242,0.71,0,16,397,413
9261,1/26/2012,1,1,1,18,0,4,1,2,0.42,0.4242,0.71,0,12,394,406
9262,1/26/2012,1,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,11,302,313
9263,1/26/2012,1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343,8,216,224
9264,1/26/2012,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,8,184,192
9265,1/26/2012,1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,3,139,142
9266,1/26/2012,1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0,5,86,91
9267,1/27/2012,1,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,6,32,38
9268,1/27/2012,1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239,6,23,29
9269,1/27/2012,1,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343,2,11,13
9270,1/27/2012,1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3,5,8
9271,1/27/2012,1,1,1,4,0,5,1,2,0.4,0.4091,1,0.2985,1,3,4
9272,1/27/2012,1,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284,0,24,24
9273,1/27/2012,1,1,1,6,0,5,1,2,0.42,0.4242,1,0.3284,0,72,72
9274,1/27/2012,1,1,1,7,0,5,1,2,0.42,0.4242,1,0.2985,6,128,134
9275,1/27/2012,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220
9276,1/27/2012,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836,6,101,107
9277,1/27/2012,1,1,1,10,0,5,1,3,0.48,0.4697,1,0.1642,9,117,126
9278,1/27/2012,1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343,10,95,105
9279,1/27/2012,1,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642,25,155,180
9280,1/27/2012,1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201
9281,1/27/2012,1,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23,153,176
9282,1/27/2012,1,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27,170,197
9283,1/27/2012,1,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267
9284,1/27/2012,1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422
9285,1/27/2012,1,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20,363,383
9286,1/27/2012,1,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251
9287,1/27/2012,1,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6,153,159
9288,1/27/2012,1,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135
9289,1/27/2012,1,1,1,22,0,5,1,1,0.34,0.303,0.49,0.3881,11,108,119
9290,1/27/2012,1,1,1,23,0,5,1,1,0.32,0.2879,0.49,0.4179,8,78,86
9291,1/28/2012,1,1,1,0,0,6,0,1,0.3,0.2879,0.52,0.2836,1,68,69
9292,1/28/2012,1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58
9293,1/28/2012,1,1,1,2,0,6,0,1,0.26,0.303,0.6,0,3,38,41
9294,1/28/2012,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17
9295,1/28/2012,1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8
9296,1/28/2012,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10
9297,1/28/2012,1,1,1,6,0,6,0,1,0.24,0.2879,0.7,0,3,12,15
9298,1/28/2012,1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0,3,28,31
9299,1/28/2012,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91
9300,1/28/2012,1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0,13,145,158
9301,1/28/2012,1,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191
9302,1/28/2012,1,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296
9303,1/28/2012,1,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314
9304,1/28/2012,1,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80,293,373
9305,1/28/2012,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362
9306,1/28/2012,1,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90,320,410
9307,1/28/2012,1,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407
9308,1/28/2012,1,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57,233,290
9309,1/28/2012,1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241
9310,1/28/2012,1,1,1,19,0,6,0,2,0.42,0.4242,0.41,0.5522,33,173,206
9311,1/28/2012,1,1,1,20,0,6,0,1,0.4,0.4091,0.35,0.3881,5,115,120
9312,1/28/2012,1,1,1,21,0,6,0,1,0.36,0.3333,0.29,0.3582,18,109,127
9313,1/28/2012,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103
9314,1/28/2012,1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.194,6,79,85
9315,1/29/2012,1,1,1,0,0,0,0,1,0.3,0.2879,0.33,0.2239,15,81,96
9316,1/29/2012,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,5,68,73
9317,1/29/2012,1,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,3,48,51
9318,1/29/2012,1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,4,17,21
9319,1/29/2012,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0,0,5,5
9320,1/29/2012,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,1,6,7
9321,1/29/2012,1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,1,4,5
9322,1/29/2012,1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0,12,12
9323,1/29/2012,1,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,9,61,70
9324,1/29/2012,1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,13,98,111
9325,1/29/2012,1,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,38,153,191
9326,1/29/2012,1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,57,198,255
9327,1/29/2012,1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,73,215,288
9328,1/29/2012,1,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,78,238,316
9329,1/29/2012,1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,51,229,280
9330,1/29/2012,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,68,242,310
9331,1/29/2012,1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,54,268,322
9332,1/29/2012,1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,33,201,234
9333,1/29/2012,1,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,17,151,168
9334,1/29/2012,1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,14,145,159
9335,1/29/2012,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,13,98,111
9336,1/29/2012,1,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,0,69,69
9337,1/29/2012,1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,7,57,64
9338,1/29/2012,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,4,21,25
9339,1/30/2012,1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,0,10,10
9340,1/30/2012,1,1,1,1,0,1,1,1,0.26,0.2273,0.6,0.3582,0,9,9
9341,1/30/2012,1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,1,6,7
9342,1/30/2012,1,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.194,0,4,4
9343,1/30/2012,1,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,0,5,5
9344,1/30/2012,1,1,1,5,0,1,1,1,0.2,0.2121,0.51,0.1343,0,26,26
9345,1/30/2012,1,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,0,80,80
9346,1/30/2012,1,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,4,221,225
9347,1/30/2012,1,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,12,481,493
9348,1/30/2012,1,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,5,193,198
9349,1/30/2012,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,3,82,85
9350,1/30/2012,1,1,1,11,0,1,1,1,0.26,0.2576,0.38,0,6,93,99
9351,1/30/2012,1,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,5,129,134
9352,1/30/2012,1,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,15,117,132
9353,1/30/2012,1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,15,100,115
9354,1/30/2012,1,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,7,131,138
9355,1/30/2012,1,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,11,210,221
9356,1/30/2012,1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,16,422,438
9357,1/30/2012,1,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,11,399,410
9358,1/30/2012,1,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,8,298,306
9359,1/30/2012,1,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,2,179,181
9360,1/30/2012,1,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,3,159,162
9361,1/30/2012,1,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,2,92,94
9362,1/30/2012,1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,0,52,52
9363,1/31/2012,1,1,1,0,0,2,1,1,0.28,0.2727,0.52,0.2537,0,15,15
9364,1/31/2012,1,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,1,7,8
9365,1/31/2012,1,1,1,2,0,2,1,1,0.3,0.2879,0.42,0.2239,0,2,2
9366,1/31/2012,1,1,1,3,0,2,1,1,0.3,0.2879,0.45,0.2239,0,2,2
9367,1/31/2012,1,1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,0,1,1
9368,1/31/2012,1,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,0,22,22
9369,1/31/2012,1,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,0,104,104
9370,1/31/2012,1,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,6,273,279
9371,1/31/2012,1,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,14,498,512
9372,1/31/2012,1,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,30,231,261
9373,1/31/2012,1,1,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,34,110,144
9374,1/31/2012,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139
9375,1/31/2012,1,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,13,181,194
9376,1/31/2012,1,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,27,171,198
9377,1/31/2012,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,18,142,160
9378,1/31/2012,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,27,150,177
9379,1/31/2012,1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,30,277,307
9380,1/31/2012,1,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,41,518,559
9381,1/31/2012,1,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,16,486,502
9382,1/31/2012,1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,22,306,328
9383,1/31/2012,1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238
9384,1/31/2012,1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165
9385,1/31/2012,1,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,11,118,129
9386,1/31/2012,1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,2,61,63
9387,2/1/2012,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0,31,31
9388,2/1/2012,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0,4,4
9389,2/1/2012,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,1,6,7
9390,2/1/2012,1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,0,3,3
9391,2/1/2012,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0,1,1
9392,2/1/2012,1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0,18,18
9393,2/1/2012,1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,0,67,67
9394,2/1/2012,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208
9395,2/1/2012,1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,15,505,520
9396,2/1/2012,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,9,267,276
9397,2/1/2012,1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133
9398,2/1/2012,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143
9399,2/1/2012,1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,26,153,179
9400,2/1/2012,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186
9401,2/1/2012,1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,33,159,192
9402,2/1/2012,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194
9403,2/1/2012,1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,22,261,283
9404,2/1/2012,1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,31,508,539
9405,2/1/2012,1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,12,514,526
9406,2/1/2012,1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,20,315,335
9407,2/1/2012,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,10,254,264
9408,2/1/2012,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233
9409,2/1/2012,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,7,133,140
9410,2/1/2012,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97
9411,2/2/2012,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,7,24,31
9412,2/2/2012,1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0,3,14,17
9413,2/2/2012,1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,2,7,9
9414,2/2/2012,1,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,0,2,2
9415,2/2/2012,1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,0,1,1
9416,2/2/2012,1,1,2,5,0,4,1,3,0.4,0.4091,0.82,0,0,19,19
9417,2/2/2012,1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0,1,73,74
9418,2/2/2012,1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0,4,201,205
9419,2/2/2012,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0,9,436,445
9420,2/2/2012,1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0,15,213,228
9421,2/2/2012,1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,6,72,78
9422,2/2/2012,1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,6,99,105
9423,2/2/2012,1,1,2,12,0,4,1,1,0.42,0.4242,0.82,0,8,140,148
9424,2/2/2012,1,1,2,13,0,4,1,2,0.42,0.4242,0.77,0,13,124,137
9425,2/2/2012,1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,12,129,141
9426,2/2/2012,1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,24,150,174
9427,2/2/2012,1,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,18,211,229
9428,2/2/2012,1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,13,437,450
9429,2/2/2012,1,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,17,393,410
9430,2/2/2012,1,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,16,311,327
9431,2/2/2012,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,9,204,213
9432,2/2/2012,1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,4,144,148
9433,2/2/2012,1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,3,106,109
9434,2/2/2012,1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,0,61,61
9435,2/3/2012,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,1,37,38
9436,2/3/2012,1,1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,3,19,22
9437,2/3/2012,1,1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,0,6,6
9438,2/3/2012,1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,0,4,4
9439,2/3/2012,1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,0,2,2
9440,2/3/2012,1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,0,17,17
9441,2/3/2012,1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,0,88,88
9442,2/3/2012,1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,10,216,226
9443,2/3/2012,1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,12,429,441
9444,2/3/2012,1,1,2,9,0,5,1,1,0.24,0.2273,0.65,0.194,18,252,270
9445,2/3/2012,1,1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,15,114,129
9446,2/3/2012,1,1,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,15,149,164
9447,2/3/2012,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,25,191,216
9448,2/3/2012,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0,25,173,198
9449,2/3/2012,1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,22,148,170
9450,2/3/2012,1,1,2,15,0,5,1,1,0.38,0.3939,0.4,0,48,168,216
9451,2/3/2012,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,36,275,311
9452,2/3/2012,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,30,458,488
9453,2/3/2012,1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,17,368,385
9454,2/3/2012,1,1,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,11,256,267
9455,2/3/2012,1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,8,155,163
9456,2/3/2012,1,1,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,8,126,134
9457,2/3/2012,1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,3,116,119
9458,2/3/2012,1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,3,74,77
9459,2/4/2012,1,1,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,10,76,86
9460,2/4/2012,1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,0,43,43
9461,2/4/2012,1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,6,38,44
9462,2/4/2012,1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0,1,17,18
9463,2/4/2012,1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,1,5,6
9464,2/4/2012,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,1,3,4
9465,2/4/2012,1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,1,4,5
9466,2/4/2012,1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,1,27,28
9467,2/4/2012,1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0,4,86,90
9468,2/4/2012,1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,16,141,157
9469,2/4/2012,1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,31,193,224
9470,2/4/2012,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0,46,224,270
9471,2/4/2012,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,40,260,300
9472,2/4/2012,1,1,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,58,244,302
9473,2/4/2012,1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,47,229,276
9474,2/4/2012,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,61,244,305
9475,2/4/2012,1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,20,123,143
